# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../../07_annotation_final_assembly/final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "-s" "0" "-T" "8" "mapped.dedup.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.dedup.bam
OMCOBO_03809	contig_2	4282223	4283149	-	927	306
OMCOBO_03810	contig_2	4283272	4284585	-	1314	8
OMCOBO_03811	contig_2	4284585	4286621	-	2037	24
OMCOBO_03812	contig_2	4286722	4287210	-	489	29
OMCOBO_03813	contig_2	4287207	4287863	-	657	26
OMCOBO_03814	contig_2	4288002	4288757	-	756	12
OMCOBO_03815	contig_2	4288910	4289755	-	846	20
OMCOBO_03816	contig_2	4290010	4290492	+	483	28
OMCOBO_03817	contig_2	4290452	4291306	-	855	7
OMCOBO_03818	contig_2	4291644	4291961	+	318	4
OMCOBO_03819	contig_2	4291965	4293569	+	1605	112
OMCOBO_03820	contig_2	4293650	4294204	+	555	110
OMCOBO_03821	contig_2	4294737	4295249	+	513	50
OMCOBO_03822	contig_2	4295350	4296195	+	846	77
OMCOBO_03823	contig_2	4296268	4297263	+	996	25
OMCOBO_03824	contig_2	4297260	4298048	+	789	41
OMCOBO_03825	contig_2	4298139	4299446	-	1308	188
OMCOBO_03826	contig_2	4299472	4300797	-	1326	272
OMCOBO_03827	contig_2	4300920	4302581	+	1662	113
OMCOBO_03828	contig_2	4302578	4303420	+	843	8
OMCOBO_03829	contig_2	4303751	4304446	+	696	3
OMCOBO_03830	contig_2	4304488	4305957	-	1470	723
OMCOBO_03831	contig_2	4306112	4307710	-	1599	52
OMCOBO_03832	contig_2	4308460	4309170	+	711	91
OMCOBO_03833	contig_2	4309404	4309970	+	567	18
OMCOBO_03834	contig_2	4310207	4311175	-	969	281
OMCOBO_03835	contig_2	4311313	4312047	-	735	53
OMCOBO_03836	contig_2	4312188	4313084	-	897	31
OMCOBO_03837	contig_2	4313482	4314966	+	1485	397
OMCOBO_03839	contig_2	4315168	4315542	-	375	6
OMCOBO_03840	contig_2	4315634	4316152	-	519	20
OMCOBO_03841	contig_2	4316194	4317126	+	933	10
OMCOBO_03842	contig_2	4317163	4317927	+	765	32
OMCOBO_03843	contig_2	4317967	4318962	-	996	4
OMCOBO_03844	contig_2	4319436	4319741	+	306	100
OMCOBO_03845	contig_2	4319925	4321133	+	1209	11
OMCOBO_03846	contig_2	4321130	4322167	+	1038	0
OMCOBO_03847	contig_2	4322169	4323236	+	1068	6
OMCOBO_03848	contig_2	4323233	4323667	+	435	2
OMCOBO_03849	contig_2	4323664	4324830	+	1167	13
OMCOBO_03850	contig_2	4324991	4325542	+	552	64
OMCOBO_03851	contig_2	4325579	4326061	-	483	29
OMCOBO_03852	contig_2	4326189	4326920	+	732	8
OMCOBO_03853	contig_2	4326966	4327688	-	723	1
OMCOBO_03854	contig_2	4327685	4332088	-	4404	26
OMCOBO_03855	contig_2	4332318	4334213	+	1896	1
OMCOBO_03856	contig_2	4334363	4334851	+	489	16
OMCOBO_03857	contig_2	4334990	4336642	+	1653	603
OMCOBO_03858	contig_2	4336701	4340687	-	3987	287
OMCOBO_03859	contig_2	4340879	4341427	-	549	114
OMCOBO_03861	contig_2	4341945	4342961	+	1017	9
OMCOBO_03862	contig_2	4343068	4343727	+	660	18
OMCOBO_03864	contig_2	4344009	4344950	-	942	3
OMCOBO_03865	contig_2	4344974	4345159	-	186	3
OMCOBO_03866	contig_2	4345327	4345647	-	321	22
OMCOBO_03867	contig_2	4346231	4346581	-	351	21
OMCOBO_03868	contig_2	4347085	4347930	-	846	17
OMCOBO_03869	contig_2	4348002	4349033	+	1032	13
OMCOBO_03870	contig_2	4349119	4350054	+	936	45
OMCOBO_03871	contig_2	4350147	4351052	+	906	41
OMCOBO_03872	contig_2	4351049	4351654	-	606	32
OMCOBO_03873	contig_2	4351844	4352650	+	807	20
OMCOBO_03874	contig_2	4352861	4354348	+	1488	8
OMCOBO_03875	contig_2	4354440	4355837	+	1398	2
OMCOBO_03876	contig_2	4355834	4358158	+	2325	9
OMCOBO_03877	contig_2	4358288	4359847	+	1560	738
OMCOBO_03878	contig_2	4359956	4360732	+	777	169
OMCOBO_03879	contig_2	4360772	4360930	-	159	16
OMCOBO_03880	contig_2	4361120	4362421	-	1302	5
OMCOBO_03881	contig_2	4362860	4363687	+	828	55
OMCOBO_03882	contig_2	4363771	4364613	-	843	148
OMCOBO_03883	contig_2	4364936	4367548	-	2613	286
OMCOBO_03884	contig_2	4367578	4368060	-	483	0
OMCOBO_03885	contig_2	4368495	4368728	+	234	39
OMCOBO_03886	contig_2	4369082	4369438	-	357	20
OMCOBO_03887	contig_2	4369435	4369641	-	207	5
OMCOBO_03888	contig_2	4369868	4370689	+	822	34
OMCOBO_03889	contig_2	4370704	4370976	+	273	28
OMCOBO_03890	contig_2	4371296	4372420	+	1125	52
OMCOBO_03891	contig_2	4372497	4372973	-	477	4
OMCOBO_03892	contig_2	4373409	4373753	+	345	7
OMCOBO_03893	contig_2	4373796	4374593	-	798	49
OMCOBO_03894	contig_2	4374861	4375700	-	840	744
OMCOBO_03895	contig_2	4375891	4376700	-	810	27
OMCOBO_03896	contig_2	4376965	4377258	-	294	58
OMCOBO_03897	contig_2	4377315	4377479	-	165	12
OMCOBO_03898	contig_2	4378001	4378891	+	891	116
OMCOBO_03899	contig_2	4378920	4379399	+	480	81
OMCOBO_03900	contig_2	4379801	4379920	+	120	5
OMCOBO_03901	contig_2	4380009	4382132	+	2124	123
OMCOBO_03902	contig_2	4382190	4383356	+	1167	18
OMCOBO_03903	contig_2	4383561	4384337	+	777	29
OMCOBO_03904	contig_2	4384436	4385179	+	744	44
OMCOBO_03905	contig_2	4385187	4386074	-	888	47
OMCOBO_03907	contig_2	4386470	4386970	-	501	32
OMCOBO_03908	contig_2	4387038	4387562	-	525	101
OMCOBO_03909	contig_2	4387779	4388414	+	636	194
OMCOBO_03910	contig_2	4388486	4389127	-	642	67
OMCOBO_03911	contig_2	4389273	4389572	-	300	96
OMCOBO_03912	contig_2	4389751	4390401	-	651	32
OMCOBO_03913	contig_2	4390447	4391040	-	594	1
OMCOBO_03914	contig_2	4391037	4391711	-	675	6
OMCOBO_03915	contig_2	4391737	4392348	-	612	15
OMCOBO_03916	contig_2	4392417	4393664	-	1248	24
OMCOBO_03917	contig_2	4393672	4393842	-	171	0
OMCOBO_03918	contig_2	4394061	4395128	-	1068	28
OMCOBO_03919	contig_2	4395202	4396113	+	912	9
OMCOBO_03920	contig_2	4396219	4396413	-	195	23
OMCOBO_03921	contig_2	4396459	4397670	-	1212	149
OMCOBO_03922	contig_2	4397914	4398411	+	498	55
OMCOBO_03923	contig_2	4398493	4399656	-	1164	310
OMCOBO_03924	contig_2	4399668	4399919	-	252	17
OMCOBO_03925	contig_2	4400163	4401194	-	1032	3
OMCOBO_03926	contig_2	4401223	4402728	+	1506	2
OMCOBO_03927	contig_2	4402902	4403648	+	747	30
OMCOBO_03928	contig_2	4403878	4404345	-	468	5
OMCOBO_03929	contig_2	4404454	4405068	+	615	20
OMCOBO_03930	contig_2	4405172	4405618	+	447	63
OMCOBO_03931	contig_2	4405631	4406245	+	615	42
OMCOBO_03932	contig_2	4406242	4411038	+	4797	690
OMCOBO_03933	contig_2	4411477	4411686	-	210	11
OMCOBO_03934	contig_2	4411954	4412214	+	261	3
OMCOBO_03935	contig_2	4412201	4412563	-	363	7
OMCOBO_03936	contig_2	4412697	4413491	+	795	17
OMCOBO_03937	contig_2	4413484	4413708	+	225	1
OMCOBO_03938	contig_2	4413705	4414949	-	1245	118
OMCOBO_03939	contig_2	4414946	4415830	-	885	31
OMCOBO_03940	contig_2	4415991	4416557	-	567	15
OMCOBO_03941	contig_2	4416804	4417604	+	801	6
OMCOBO_03942	contig_2	4417610	4419109	+	1500	1
OMCOBO_03943	contig_2	4419216	4419734	+	519	57
OMCOBO_03944	contig_2	4419784	4421460	-	1677	15
OMCOBO_03945	contig_2	4421829	4422785	+	957	21
OMCOBO_03946	contig_2	4422794	4423621	+	828	2
OMCOBO_03947	contig_2	4423877	4426174	+	2298	1398
OMCOBO_03948	contig_2	4426215	4427153	-	939	128
OMCOBO_03949	contig_2	4427323	4427808	+	486	6
OMCOBO_03950	contig_2	4427924	4429123	-	1200	8
OMCOBO_03951	contig_2	4429161	4430660	-	1500	1
OMCOBO_03952	contig_2	4430859	4431869	+	1011	20
OMCOBO_03953	contig_2	4431903	4432559	-	657	19
OMCOBO_03954	contig_2	4432547	4433749	-	1203	10
OMCOBO_03955	contig_2	4434078	4434254	+	177	1
OMCOBO_03956	contig_2	4434511	4434693	+	183	47
OMCOBO_03957	contig_2	4434913	4436925	+	2013	23
OMCOBO_03958	contig_2	4437030	4437542	+	513	0
OMCOBO_03959	contig_2	4437598	4438047	-	450	0
OMCOBO_03960	contig_2	4438271	4439521	+	1251	42
OMCOBO_03961	contig_2	4439572	4440543	-	972	139
OMCOBO_03962	contig_2	4440658	4441416	-	759	43
OMCOBO_03963	contig_2	4441420	4442208	-	789	23
OMCOBO_03964	contig_2	4442572	4443240	+	669	46
OMCOBO_03965	contig_2	4443810	4445495	+	1686	302
OMCOBO_03966	contig_2	4445613	4446719	+	1107	211
OMCOBO_03967	contig_2	4447785	4449884	-	2100	287
OMCOBO_03968	contig_2	4449912	4450079	-	168	8
OMCOBO_03969	contig_2	4450958	4451515	+	558	9
OMCOBO_03970	contig_2	4451705	4452547	+	843	39
OMCOBO_03971	contig_2	4452477	4454174	-	1698	201
OMCOBO_03972	contig_2	4454205	4455233	-	1029	150
OMCOBO_03973	contig_2	4455330	4456502	-	1173	220
OMCOBO_03974	contig_2	4456571	4457914	-	1344	99
OMCOBO_03975	contig_2	4458087	4459337	+	1251	28
OMCOBO_03976	contig_2	4459337	4460254	+	918	12
OMCOBO_03977	contig_2	4460264	4460974	+	711	5
OMCOBO_03978	contig_2	4460967	4462262	+	1296	335
OMCOBO_03979	contig_2	4462263	4463279	+	1017	60
OMCOBO_03980	contig_2	4463279	4464346	+	1068	23
OMCOBO_03981	contig_2	4464337	4464531	+	195	6
OMCOBO_03982	contig_2	4464928	4465311	-	384	48
OMCOBO_03983	contig_2	4465334	4466650	-	1317	296
OMCOBO_03984	contig_2	4466650	4466967	-	318	53
OMCOBO_03985	contig_2	4467598	4468407	+	810	11
OMCOBO_03986	contig_2	4468507	4468953	+	447	6
OMCOBO_03987	contig_2	4469050	4469748	+	699	13
OMCOBO_03988	contig_2	4469990	4471636	-	1647	8
OMCOBO_03989	contig_2	4471633	4472325	-	693	6
OMCOBO_03990	contig_2	4472598	4473953	-	1356	7
OMCOBO_03991	contig_2	4474204	4475736	-	1533	10
OMCOBO_03992	contig_2	4476018	4476509	+	492	30
OMCOBO_03993	contig_2	4476716	4477015	+	300	4
OMCOBO_03994	contig_2	4477027	4478304	+	1278	5
OMCOBO_03995	contig_2	4478292	4478813	+	522	10
OMCOBO_03996	contig_2	4478908	4481985	-	3078	877
OMCOBO_03997	contig_2	4481989	4482990	-	1002	209
OMCOBO_03998	contig_2	4483241	4484791	-	1551	428
OMCOBO_04001	contig_2	4485490	4487937	+	2448	195
OMCOBO_04002	contig_2	4488179	4488535	+	357	112
OMCOBO_04003	contig_2	4488604	4489203	+	600	262
OMCOBO_04004	contig_2	4489196	4489858	+	663	231
OMCOBO_04005	contig_2	4490209	4491480	+	1272	969
OMCOBO_04006	contig_2	4491477	4492616	+	1140	315
OMCOBO_04007	contig_2	4493475	4494050	+	576	197
OMCOBO_04008	contig_2	4494047	4495390	+	1344	333
OMCOBO_04009	contig_2	4495753	4496844	+	1092	139
OMCOBO_04010	contig_2	4496920	4498854	-	1935	703
OMCOBO_04011	contig_2	4498924	4499760	+	837	14
OMCOBO_04012	contig_2	4500101	4501159	+	1059	14
OMCOBO_04013	contig_2	4501239	4503377	-	2139	245
OMCOBO_04014	contig_2	4503648	4507667	-	4020	371
OMCOBO_04016	contig_2	4508536	4509462	-	927	323
OMCOBO_04017	contig_2	4509505	4510086	+	582	92
OMCOBO_04018	contig_2	4510201	4512390	-	2190	541
OMCOBO_04019	contig_2	4512771	4513115	+	345	145
OMCOBO_04020	contig_2	4513170	4514552	-	1383	288
OMCOBO_04021	contig_2	4514549	4515526	-	978	52
OMCOBO_04022	contig_2	4515680	4515838	+	159	15
OMCOBO_04023	contig_2	4515835	4516299	+	465	190
OMCOBO_04024	contig_2	4516391	4517293	+	903	210
OMCOBO_04025	contig_2	4517290	4518120	+	831	127
OMCOBO_04026	contig_2	4518185	4519030	-	846	40
OMCOBO_04027	contig_2	4519164	4519838	-	675	274
OMCOBO_04028	contig_2	4520220	4521170	+	951	264
OMCOBO_04029	contig_2	4521239	4521964	+	726	138
OMCOBO_04030	contig_2	4521978	4523177	+	1200	284
OMCOBO_04031	contig_2	4523624	4524553	-	930	140
OMCOBO_04032	contig_2	4524550	4525008	-	459	102
OMCOBO_04033	contig_2	4525053	4526447	-	1395	249
OMCOBO_04034	contig_2	4526741	4528702	-	1962	1218
OMCOBO_04035	contig_2	4528851	4531196	-	2346	694
OMCOBO_04036	contig_2	4531516	4532787	+	1272	165
OMCOBO_04037	contig_2	4532768	4533757	-	990	315
OMCOBO_04038	contig_2	4533857	4534714	+	858	65
OMCOBO_04039	contig_2	4534980	4535969	-	990	173
OMCOBO_04040	contig_2	4536373	4537545	+	1173	2
OMCOBO_04041	contig_2	4537751	4538908	+	1158	4
OMCOBO_04042	contig_2	4538902	4539807	+	906	1
OMCOBO_04043	contig_2	4539821	4540684	+	864	0
OMCOBO_04044	contig_2	4540856	4541044	+	189	1
OMCOBO_04045	contig_2	4541139	4541441	+	303	0
OMCOBO_04046	contig_2	4541391	4541810	-	420	0
OMCOBO_04047	contig_2	4542028	4544361	-	2334	90
OMCOBO_04048	contig_2	4544573	4544914	+	342	305
OMCOBO_04049	contig_2	4545024	4545458	+	435	214
OMCOBO_04050	contig_2	4546304	4548712	+	2409	87
OMCOBO_04051	contig_2	4548911	4549513	+	603	116
OMCOBO_04052	contig_2	4549643	4551172	+	1530	153
OMCOBO_04053	contig_2	4551250	4551447	+	198	6
OMCOBO_04054	contig_2	4551606	4552010	+	405	231
OMCOBO_04055	contig_2	4552029	4552487	-	459	165
OMCOBO_04056	contig_2	4552484	4553071	-	588	210
OMCOBO_04057	contig_2	4553557	4556400	+	2844	860
OMCOBO_04058	contig_2	4556551	4559787	+	3237	472
OMCOBO_04059	contig_2	4560149	4561402	+	1254	78
OMCOBO_04060	contig_2	4561679	4563283	+	1605	435
OMCOBO_04062	contig_2	4563731	4564654	+	924	3
OMCOBO_04063	contig_2	4565078	4566370	+	1293	132
OMCOBO_04064	contig_2	4566624	4567451	+	828	24
OMCOBO_04065	contig_2	4567615	4568073	-	459	28
OMCOBO_04066	contig_2	4568070	4568909	-	840	44
OMCOBO_04067	contig_2	4568988	4569698	-	711	8
OMCOBO_04068	contig_2	4569966	4570571	+	606	18
OMCOBO_04069	contig_2	4570623	4572302	-	1680	143
OMCOBO_04070	contig_2	4572650	4572904	+	255	106
OMCOBO_04071	contig_2	4573156	4573566	+	411	31
OMCOBO_04072	contig_2	4573928	4574161	+	234	15
OMCOBO_04073	contig_2	4574432	4574731	+	300	21
OMCOBO_04074	contig_2	4575021	4575431	+	411	165
OMCOBO_04075	contig_2	4575814	4576221	+	408	19
OMCOBO_04076	contig_2	4576361	4576888	+	528	1
OMCOBO_04077	contig_2	4577211	4578056	+	846	49
OMCOBO_04078	contig_2	4578078	4578275	-	198	55
OMCOBO_04079	contig_2	4578385	4578690	-	306	11
OMCOBO_04080	contig_2	4578690	4578926	-	237	17
OMCOBO_04081	contig_2	4579001	4579165	+	165	7
OMCOBO_04082	contig_2	4579171	4579425	+	255	19
OMCOBO_04083	contig_2	4579425	4580573	+	1149	11
OMCOBO_04084	contig_2	4580647	4580883	+	237	7
OMCOBO_04085	contig_2	4581023	4581388	+	366	19
OMCOBO_04086	contig_2	4581385	4581867	+	483	39
OMCOBO_04087	contig_2	4581986	4582225	+	240	47
OMCOBO_04088	contig_2	4582360	4582869	-	510	82
OMCOBO_04089	contig_2	4583185	4584048	+	864	246
OMCOBO_04090	contig_2	4584113	4585570	+	1458	321
OMCOBO_04091	contig_2	4585734	4586282	+	549	48
OMCOBO_04092	contig_2	4586372	4587022	+	651	61
OMCOBO_04093	contig_2	4587053	4588468	-	1416	21
OMCOBO_04094	contig_2	4588485	4589108	-	624	7
OMCOBO_04095	contig_2	4589221	4589919	-	699	34
OMCOBO_04096	contig_2	4590005	4590799	+	795	16
OMCOBO_04097	contig_2	4590845	4591213	-	369	37
OMCOBO_04098	contig_2	4591418	4592107	+	690	146
OMCOBO_04099	contig_2	4592808	4594532	+	1725	114
OMCOBO_04100	contig_2	4594670	4595161	-	492	230
OMCOBO_04101	contig_2	4595371	4596861	+	1491	73
OMCOBO_04102	contig_2	4596984	4598129	+	1146	192
OMCOBO_04103	contig_2	4598324	4599331	+	1008	248
OMCOBO_04104	contig_2	4599445	4599984	+	540	212
OMCOBO_04105	contig_2	4600269	4602275	+	2007	1405
OMCOBO_04106	contig_2	4602382	4602990	+	609	128
OMCOBO_04107	contig_2	4603111	4604226	-	1116	274
OMCOBO_04108	contig_2	4604368	4606209	+	1842	252
OMCOBO_04109	contig_2	4606331	4607260	+	930	59
OMCOBO_04110	contig_2	4607221	4607754	+	534	33
OMCOBO_04111	contig_2	4608132	4608491	+	360	187
OMCOBO_04112	contig_2	4608488	4609132	+	645	350
OMCOBO_04113	contig_2	4609344	4609835	+	492	92
OMCOBO_04114	contig_2	4609866	4611044	-	1179	89
OMCOBO_04115	contig_2	4611205	4611981	+	777	102
OMCOBO_04116	contig_2	4611978	4612721	+	744	100
OMCOBO_04117	contig_2	4612771	4613736	+	966	168
OMCOBO_04118	contig_2	4613801	4614940	+	1140	114
OMCOBO_04119	contig_2	4615065	4616207	-	1143	175
OMCOBO_04120	contig_2	4616316	4617449	-	1134	3
OMCOBO_04121	contig_2	4617799	4619004	+	1206	120
OMCOBO_04122	contig_2	4619219	4619902	+	684	152
OMCOBO_04123	contig_2	4620048	4620755	+	708	35
OMCOBO_04124	contig_2	4621004	4622113	-	1110	64
OMCOBO_04125	contig_2	4622223	4622576	+	354	14
OMCOBO_04126	contig_2	4622797	4624008	-	1212	103
OMCOBO_04127	contig_2	4624258	4625442	+	1185	116
OMCOBO_04128	contig_2	4625439	4626662	+	1224	78
OMCOBO_04129	contig_2	4626659	4628473	+	1815	176
OMCOBO_04130	contig_2	4628470	4629534	+	1065	266
OMCOBO_04131	contig_2	4629537	4630334	+	798	176
OMCOBO_04132	contig_2	4630492	4631205	+	714	13
OMCOBO_04133	contig_2	4631266	4631445	+	180	59
OMCOBO_04134	contig_2	4631615	4632085	+	471	18
OMCOBO_04135	contig_2	4632095	4632613	+	519	71
OMCOBO_04136	contig_2	4632771	4633103	+	333	175
OMCOBO_04137	contig_2	4633034	4633714	-	681	202
OMCOBO_04138	contig_2	4634212	4636737	+	2526	2769
OMCOBO_04139	contig_2	4636818	4637606	-	789	12
OMCOBO_04140	contig_2	4637548	4639635	-	2088	27
OMCOBO_04141	contig_2	4640124	4640813	+	690	23
OMCOBO_04142	contig_2	4640795	4641412	-	618	17
OMCOBO_04143	contig_2	4641618	4643219	+	1602	354
OMCOBO_04144	contig_2	4643287	4643511	-	225	41
OMCOBO_04145	contig_2	4643489	4644343	-	855	190
OMCOBO_04146	contig_2	4644461	4644655	+	195	1
OMCOBO_04147	contig_2	4644655	4645029	+	375	0
OMCOBO_04148	contig_2	4645051	4646355	-	1305	40
OMCOBO_04149	contig_2	4646364	4647077	-	714	44
OMCOBO_04150	contig_2	4647085	4647798	-	714	42
OMCOBO_04151	contig_2	4648004	4648603	-	600	130
OMCOBO_04152	contig_2	4649032	4649991	-	960	72
OMCOBO_04153	contig_2	4650172	4650687	+	516	6
OMCOBO_04154	contig_2	4650724	4651308	-	585	25
OMCOBO_04155	contig_2	4651530	4652366	+	837	89
OMCOBO_04156	contig_2	4652510	4653502	+	993	7
OMCOBO_04157	contig_2	4653689	4654102	+	414	17
OMCOBO_04158	contig_2	4654346	4655470	-	1125	215
OMCOBO_04159	contig_2	4655603	4657015	-	1413	267
OMCOBO_04160	contig_2	4657246	4658994	+	1749	495
OMCOBO_04161	contig_2	4659035	4659901	-	867	205
OMCOBO_04162	contig_2	4659959	4660891	+	933	29
OMCOBO_04163	contig_2	4661142	4661951	+	810	49
OMCOBO_04164	contig_2	4662116	4663966	+	1851	1126
OMCOBO_04165	contig_2	4664085	4666343	-	2259	25
OMCOBO_04166	contig_2	4666539	4666913	+	375	14
OMCOBO_04167	contig_2	4666987	4667514	+	528	46
OMCOBO_04168	contig_2	4667511	4668500	-	990	146
OMCOBO_04169	contig_2	4668615	4669427	+	813	9
OMCOBO_04170	contig_2	4669543	4670493	+	951	49
OMCOBO_04171	contig_2	4670552	4671970	-	1419	31
OMCOBO_04172	contig_2	4672179	4672991	+	813	374
OMCOBO_04173	contig_2	4673206	4674243	-	1038	78
OMCOBO_04177	contig_2	4680354	4681022	-	669	110
OMCOBO_04178	contig_2	4681181	4682206	+	1026	843
OMCOBO_04179	contig_2	4682203	4682847	+	645	458
OMCOBO_04180	contig_2	4682945	4684132	+	1188	453
OMCOBO_04181	contig_2	4684281	4684472	+	192	35
OMCOBO_04182	contig_2	4684491	4685675	+	1185	283
OMCOBO_04183	contig_2	4686463	4687041	+	579	256
OMCOBO_04184	contig_2	4687099	4688445	+	1347	282
OMCOBO_04185	contig_2	4688442	4689623	+	1182	148
OMCOBO_04186	contig_2	4689620	4690897	+	1278	189
OMCOBO_04187	contig_2	4690887	4692281	+	1395	214
OMCOBO_04188	contig_2	4692295	4695198	+	2904	674
OMCOBO_04189	contig_2	4695330	4696076	+	747	167
OMCOBO_04190	contig_2	4696087	4696905	+	819	81
OMCOBO_04191	contig_2	4696895	4697731	+	837	46
OMCOBO_04192	contig_2	4697749	4699365	-	1617	55
OMCOBO_04193	contig_2	4699362	4700819	-	1458	275
OMCOBO_04194	contig_2	4700860	4702425	-	1566	344
OMCOBO_04195	contig_2	4702422	4703729	-	1308	283
OMCOBO_04196	contig_2	4703719	4704573	-	855	193
OMCOBO_04197	contig_2	4705152	4705460	-	309	83
OMCOBO_04198	contig_2	4705930	4706934	+	1005	91
OMCOBO_04199	contig_2	4707157	4707864	+	708	250
OMCOBO_04200	contig_2	4708931	4710625	+	1695	5
OMCOBO_04201	contig_2	4711753	4711989	+	237	0
OMCOBO_04202	contig_2	4711992	4712489	+	498	10
OMCOBO_04203	contig_2	4713257	4713754	+	498	21
OMCOBO_04204	contig_2	4713819	4714289	-	471	92
OMCOBO_04205	contig_2	4714293	4714868	-	576	145
OMCOBO_04206	contig_2	4715636	4716139	+	504	7
OMCOBO_04207	contig_2	4716456	4716716	-	261	10
OMCOBO_04208	contig_2	4716889	4717212	+	324	19
OMCOBO_04209	contig_2	4717209	4717406	+	198	32
OMCOBO_04210	contig_2	4717526	4719109	-	1584	355
OMCOBO_04211	contig_2	4719695	4720555	+	861	22
OMCOBO_04212	contig_2	4720682	4720876	+	195	41
OMCOBO_04213	contig_2	4720897	4721313	-	417	124
OMCOBO_04214	contig_2	4721517	4722137	+	621	167
OMCOBO_04215	contig_2	4722147	4723145	+	999	167
OMCOBO_04216	contig_2	4723262	4724038	-	777	18
OMCOBO_04217	contig_2	4724071	4725150	-	1080	19
OMCOBO_04218	contig_2	4725147	4726139	-	993	32
OMCOBO_04219	contig_2	4726239	4727366	-	1128	85
OMCOBO_04220	contig_2	4727796	4728917	+	1122	46
OMCOBO_04221	contig_2	4729384	4730910	+	1527	38
OMCOBO_04222	contig_2	4730959	4731303	-	345	95
OMCOBO_04223	contig_2	4731463	4732101	-	639	348
OMCOBO_04224	contig_2	4732134	4732589	-	456	208
OMCOBO_04225	contig_2	4732764	4733987	+	1224	3
OMCOBO_04226	contig_2	4733984	4734883	+	900	4
OMCOBO_04227	contig_2	4735092	4736039	+	948	19
OMCOBO_04228	contig_2	4736179	4736529	+	351	8
OMCOBO_04229	contig_2	4736537	4737721	+	1185	21
OMCOBO_04230	contig_2	4737918	4739153	+	1236	14
OMCOBO_04231	contig_2	4739188	4740075	-	888	15
OMCOBO_04232	contig_2	4740638	4741624	+	987	118
OMCOBO_04233	contig_2	4741685	4742059	-	375	43
OMCOBO_04234	contig_2	4742059	4742664	-	606	6
OMCOBO_04235	contig_2	4742875	4743297	+	423	20
OMCOBO_04236	contig_2	4743367	4743726	-	360	71
OMCOBO_04237	contig_2	4743822	4744391	-	570	159
OMCOBO_04238	contig_2	4744519	4744950	-	432	58
OMCOBO_04239	contig_2	4745174	4746199	-	1026	273
OMCOBO_04240	contig_2	4746253	4747014	-	762	104
OMCOBO_04241	contig_2	4747173	4747610	+	438	58
OMCOBO_04242	contig_2	4747702	4748682	-	981	246
OMCOBO_04243	contig_2	4748713	4749168	-	456	46
OMCOBO_04244	contig_2	4749190	4750230	-	1041	142
OMCOBO_04245	contig_2	4750248	4751042	-	795	46
OMCOBO_04246	contig_2	4751042	4752085	-	1044	71
OMCOBO_04247	contig_2	4752427	4753014	-	588	259
OMCOBO_04248	contig_2	4753097	4753198	-	102	62
OMCOBO_04249	contig_2	4753363	4753728	+	366	22
OMCOBO_04250	contig_2	4753772	4754071	-	300	55
OMCOBO_04251	contig_2	4754251	4754538	-	288	345
OMCOBO_04252	contig_2	4754579	4755424	-	846	905
OMCOBO_04253	contig_2	4755963	4756664	-	702	244
OMCOBO_04254	contig_2	4756871	4758094	-	1224	207
OMCOBO_04255	contig_2	4758105	4758368	-	264	11
OMCOBO_04256	contig_2	4758537	4760270	+	1734	164
OMCOBO_04257	contig_2	4760267	4762300	+	2034	190
OMCOBO_04258	contig_2	4763188	4764012	+	825	521
OMCOBO_04259	contig_2	4764037	4765062	+	1026	272
OMCOBO_04260	contig_2	4765229	4766353	+	1125	64
OMCOBO_04261	contig_2	4766568	4767308	+	741	53
OMCOBO_04262	contig_2	4767305	4768876	+	1572	103
OMCOBO_04263	contig_2	4768924	4770333	-	1410	16
OMCOBO_04264	contig_2	4770600	4772411	-	1812	389
OMCOBO_04265	contig_2	4772625	4773515	+	891	147
OMCOBO_04266	contig_2	4773594	4774217	-	624	79
OMCOBO_04267	contig_2	4774525	4776822	+	2298	91
OMCOBO_04268	contig_2	4776950	4778179	+	1230	19
OMCOBO_04269	contig_2	4778196	4778681	+	486	5
OMCOBO_04270	contig_2	4778727	4779602	+	876	14
OMCOBO_04271	contig_2	4779659	4780510	-	852	3
OMCOBO_04272	contig_2	4780771	4782168	+	1398	9
OMCOBO_04273	contig_2	4782161	4782694	+	534	44
OMCOBO_04274	contig_2	4782786	4784168	-	1383	103
OMCOBO_04275	contig_2	4784409	4785170	+	762	462
OMCOBO_04276	contig_2	4785251	4786492	-	1242	39
OMCOBO_04277	contig_2	4786569	4786790	-	222	1
OMCOBO_04278	contig_2	4787119	4788648	-	1530	1
OMCOBO_04279	contig_2	4788645	4789151	-	507	0
OMCOBO_04280	contig_2	4789436	4791601	-	2166	9
OMCOBO_04281	contig_2	4791690	4791875	-	186	2
OMCOBO_04282	contig_2	4791954	4792142	-	189	0
OMCOBO_04283	contig_2	4792222	4792614	-	393	0
OMCOBO_04284	contig_2	4792616	4792819	-	204	0
OMCOBO_04285	contig_2	4792819	4793001	-	183	0
OMCOBO_04286	contig_2	4793064	4793396	-	333	0
OMCOBO_04287	contig_2	4793393	4794304	-	912	0
OMCOBO_04288	contig_2	4794301	4794453	-	153	1
OMCOBO_04289	contig_2	4794450	4794782	-	333	1
OMCOBO_04290	contig_2	4794779	4795234	-	456	1
